0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.07510795,2.8000000000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2e-07,0.01502421,1.7e-07,8e-08,0.07510796,0.01502422,1.7e-07,8e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.420000000000001e-05,0.0,3.3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98023957,0.0,0.0,0.63636364,0.9658349,0.0,0.9658349,0.9658349
0.00081142,0.0,9.61e-06,2e-07,3.8299999999999996e-05,0.00365654,0.01970109,0.00993151,0.0,0.03645358,0.1640411,0.09628141,0.0,2.8999999999999997e-05,1.0300000000000001e-05,0.00081156,0.0,0.00081157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01e-06,3.84e-06,5.13e-06,1.0300000000000001e-05,0.01970109,0.03645358,0.08764076,0.08523216,0.00726452,0.0,0.0,0.0,0.0,0.0,0.00869565,0.10075047,0.00993151,0.09628141,0.0,0.0,0.0,0.0,0.00723514,0.11136999,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,0.0
0.00207648,3.3600000000000004e-05,2.8800000000000002e-05,9.26e-06,0.00010524,0.08296558,0.0,0.06438356,0.09301637,0.10022831,0.0,0.08824121,0.16651575,5.870000000000001e-05,2.01e-05,0.00023075,0.0,4e-08,0.00207648,0.00034614,0.0,4e-08,4.6899999999999995e-05,2.64e-05,2.4e-07,3.289999999999999e-05,1.8100000000000003e-05,0.0,7.82e-05,3.27e-05,1.4099999999999999e-05,1.2e-05,0.0,0.10022831,0.11719560000000001,0.1456142,0.0212035,0.5,0.02608696,0.0,0.00069188,3.929999999999999e-05,0.0,0.09879925,0.06438356,0.08824121,0.0,0.0,0.0,0.0,0.06770026,0.0610438,0.98023957,0.10040436,2.01e-05,0.45454545,0.9658156999999999,0.0,0.9658156999999999,0.9658156999999999
0.01089691,2.8000000000000003e-05,2.8800000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43e-06,0.00136234,1e-08,8e-08,0.00967684,0.00193571,2e-08,8e-08,0.00026872,0.00015121,1.5e-07,0.00014847,0.00014595,0.0,8.420000000000001e-05,2.8800000000000002e-05,2.29e-06,2.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391,0.03488372,0.0,1.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98023957,0.0,0.0,0.63636364,0.96583494,0.0,0.96583494,0.96583494
0.01089473,2.8000000000000003e-05,2.8800000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43e-06,0.00136207,1e-08,8e-08,0.00967603,0.00193555,2e-08,8e-08,0.00026866,0.00015117,1.5e-07,0.00014829,0.00014606,0.0,8.420000000000001e-05,2.8800000000000002e-05,2.29e-06,2.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391,0.03488372,0.0,1.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98023957,0.0,0.0,0.63636364,0.96581094,0.0,0.96581094,0.96581094
0.55135446,3.9200000000000004e-05,6.73e-05,1.25e-06,2.96e-06,0.00315219,0.0013587,0.00757705,0.00235581,0.00190259,0.00068493,0.00106246,0.00190375,2e-08,1.1e-07,0.03938935,3e-07,1.93e-06,0.54899651,0.07844181,3.1e-07,0.00014028,0.01273454,0.00238852,2.2899999999999998e-05,0.00272642,7.809999999999999e-05,0.0,3.21e-05,2.6899999999999997e-05,6e-08,1.1e-07,0.0013587,0.00190259,0.007313600000000001,0.00386584,1.49e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00597874,0.00757705,0.00106246,3.8e-07,4.01e-05,4.14e-06,0.0,0.00568475,0.00093197,0.0,0.0,7.020000000000001e-05,0.18181818,0.82341666,0.33516242,0.88675642,1e-08
0.99996458,5.04e-05,0.0,3.8e-06,0.0,0.00680873,0.03668478,0.01849315,0.0,0.0,0.0,0.0,0.0,3e-08,3e-08,0.11112663,8.4e-07,1.6e-05,0.99996458,0.11112664,8.4e-07,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.01e-05,0.0,4e-08,0.0,0.03668478,0.00410959,0.02643911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02228893,0.01849315,0.0,0.0,0.0,0.0,1.0,0.02790698,0.0,0.0,0.0,9.02e-05,0.18181818,0.99273314,4e-08,0.99273318,0.99273309
0.99915633,2.24e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.24983283,1.44e-06,0.06783882,0.99915633,0.24983283,1.44e-06,0.06783882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74450075,0.70192202,0.99266768,4e-08
0.00379203,1.12e-05,3.85e-05,4.7e-07,8.120000000000001e-05,0.00844786,0.0,0.0076484,0.01120656,0.07732116,0.0,0.05105528,0.11124843,1.32e-05,7.68e-06,0.00063211,1e-08,5e-08,0.00214854,0.00107446,1e-08,1.18e-06,4.57e-05,1.7199999999999998e-05,4.3e-07,3.86e-05,0.0,0.0,3.41e-05,4.04e-05,3.3e-06,8.79e-06,0.0,0.07732116,0.06628139,0.11698502,0.01368549,0.5,0.0173913,0.0,0.00046125,2.94e-05,0.00869565,0.05805414,0.0076484,0.05105528,0.0,0.0,0.0,0.0,0.00465116,0.06756757,0.25000381,0.08911269,1e-05,0.45454545,0.93845919,0.0,0.93845919,0.93845919
0.00053391,0.0,9.61e-06,2e-07,1.75e-05,0.00365654,0.01970109,0.00993151,0.0,0.01666667,0.075,0.0440201,0.0,2.15e-05,1.56e-05,0.000534,0.0,0.00053401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01e-06,3.84e-06,7.8e-06,1.56e-05,0.01970109,0.01666667,0.04520762,0.03598691,0.00129506,0.0,0.0,0.0,0.0,0.0,0.00869565,0.05196998,0.00993151,0.0440201,0.0,0.0,0.0,0.0,0.00723514,0.05079217,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,0.0
0.01090295,2.8000000000000003e-05,2.8800000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43e-06,0.0013631,1e-08,8e-08,0.00968246,0.00193683,2e-08,8e-08,0.00026887,0.00015129,1.5e-07,0.00014849,0.00014609,0.0,8.420000000000001e-05,2.8800000000000002e-05,2.29e-06,2.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391,0.03488372,0.0,1.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98023957,0.0,0.0,0.63636364,0.96583402,0.0,0.96583402,0.96583402
0.09156689999999999,5.6e-06,0.0,3.5e-07,0.0,0.00315219,0.0169837,0.00856164,0.0,0.0,0.0,0.0,0.0,3e-08,8e-08,0.09158294,3.1e-07,0.09158295,0.09156691,0.09158295,3.1e-07,0.09158295,0.0,0.0,0.0,0.0,0.0,0.0,8.02e-06,0.0,9e-08,0.0,0.0169837,0.00190259,0.01224033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01407129,0.00856164,0.0,0.0,0.0,0.0,1.0,0.012919899999999998,0.0,0.0,0.0,1e-05,0.18181818,1e-08,0.0,1e-08,1e-08
0.01123883,2.8000000000000003e-05,2.8800000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33e-06,0.00140509,1e-08,6e-08,0.01001498,0.00200335,2e-08,6e-08,0.00027813,0.00015649999999999998,0.0,0.00014854,0.00015645,0.0,8.420000000000001e-05,2.8800000000000002e-05,2.22e-06,2.22e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391,0.03488372,0.0,1.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98023957,0.0,0.0,0.63636364,0.96579776,0.0,0.96579775,0.96579776
0.00063763,4.48e-05,0.00011534,8.42e-06,1.4999999999999999e-05,0.13024839,0.0,0.04550989,0.09799708,0.00372907,0.0,0.00314908,0.00379,0.00010049,0.00013722,3.19e-05,0.0,1.7e-07,0.00063566,7.950000000000001e-05,0.0,1.25e-06,1.77e-05,1.81e-06,9e-08,1.3800000000000002e-05,2e-08,0.0,9.429999999999999e-05,0.00011919,5.88e-05,0.00015683,0.0,0.07861492,0.03080112,0.07135473,0.0050915,0.5,0.0173913,0.0,0.00322878,9.82e-05,0.00869565,0.02472974,0.04550989,0.00314908,9.74e-06,0.00014037,0.00042499,0.0,0.02894057,0.00372787,1.0,0.11033799,7.020000000000001e-05,0.45454545,0.9459254,0.0,0.9459254,0.9459254
2.49e-05,5.6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033410000000000004,2.49e-05,0.0,2.5e-05,2.49e-05,2.5e-05,0.0,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.01e-05,0.0,0.00033411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01162791,0.0,9.81e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26733806,0.0,0.0,0.45454545,0.0,0.0,0.0,0.0
0.01081542,2.8000000000000003e-05,2.8800000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46e-06,0.00135216,1e-08,9e-08,0.00959323,0.00191898,2e-08,9e-08,0.00026644,0.00014992,1.9e-07,0.0001485,0.00014334,0.0,8.420000000000001e-05,2.8800000000000002e-05,2.31e-06,2.31e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391,0.03488372,0.0,1.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98023957,0.0,0.0,0.63636364,0.96583413,0.0,0.96583413,0.96583413
0.00046831,0.0,9.61e-06,2.5e-07,5.43e-06,0.00453915,0.02445652,0.01232877,0.0,0.00517504,0.02328767,0.01366834,0.0,1.0300000000000001e-05,1.7800000000000002e-05,0.00046839,0.0,0.0004684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01e-06,3.84e-06,8.9e-06,1.7800000000000002e-05,0.02445652,0.00517504,0.02284862,0.00606095,3.6700000000000004e-05,0.0,0.0,0.0,0.0,0.0,0.00869565,0.02626642,0.01232877,0.01366834,0.0,0.0,0.0,0.0,0.00930233,0.01584343,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,0.0
0.00029748,0.0,9.61e-06,1.8e-07,1.13e-05,0.00315219,0.0169837,0.00856164,0.0,0.01073059,0.04828767,0.02834171,0.0,2.58e-05,2.8000000000000003e-05,0.00029754,0.0,0.00029754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01e-06,3.84e-06,1.4000000000000001e-05,2.8000000000000003e-05,0.0169837,0.01073059,0.03117204,0.02197096,0.00048272,0.0,0.0,0.0,0.0,0.0,0.00869565,0.035834899999999996,0.00856164,0.02834171,0.0,0.0,0.0,0.0,0.00620155,0.03261883,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,0.0
0.05061358,1.6800000000000002e-05,3.85e-05,5.8e-07,4.07e-05,0.01046526,0.0,0.00710616,0.01202282,0.03873668,0.0,0.02557789,0.05573371,5.4e-07,6.5e-07,0.00723177,1.4e-07,1.41e-06,0.00975555,0.00325242,2e-08,1.63e-06,0.00129428,0.00048552,1.4499999999999998e-05,0.00124382,1.2e-07,0.0,4.41e-05,4.23e-05,3.3e-07,6.6e-07,0.0,0.03873668,0.03220567,0.05526469999999999,0.00305419,0.5,0.0173913,0.0,0.00046125,3.4399999999999996e-05,0.00869565,0.02776735,0.00710616,0.02557789,0.0,0.0,0.0,0.0,0.00516796,0.02935694,0.98023957,0.08911269,1e-05,0.45454545,0.93846173,0.0,0.93846173,0.93846173
0.37491068,2.24e-05,9.61e-06,7.2e-07,2e-06,0.00315219,0.0013587,0.0069863,0.0029798999999999997,0.00190259,0.00856164,0.00502513,0.0,2e-08,6e-08,0.07499526,3.4e-07,1.0300000000000001e-05,0.37491069,0.09374409,3.4e-07,0.08363217,0.0,0.0,0.0,0.0,0.0,0.0,2.01e-05,3.84e-06,6e-08,2e-08,0.0013587,0.00190259,0.0106316,0.00285187,8.13e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00950594,0.0069863,0.00502513,0.0,0.0,0.0,0.0,0.00878553,0.00186393,0.0,0.0,4.01e-05,0.18181818,0.7094043000000001,0.56083335,0.88675538,1e-08
0.01089981,2.8000000000000003e-05,2.8800000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43e-06,0.00136271,1e-08,8e-08,0.00968116,0.00193657,2e-08,8e-08,0.00026881,0.00015125,1.5e-07,0.00014843,0.00014608,0.0,8.420000000000001e-05,2.8800000000000002e-05,2.29e-06,2.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391,0.03488372,0.0,1.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98023957,0.0,0.0,0.63636364,0.96583198,0.0,0.96583198,0.96583198
0.00090199,0.0,9.61e-06,7.2e-07,2.2100000000000002e-05,0.01298701,0.06997283,0.03527397,0.0,0.02108067,0.09486301,0.05567839,0.0,1.95e-05,9.23e-06,0.00090215,0.0,0.00090216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01e-06,3.84e-06,4.62e-06,9.24e-06,0.06997283,0.02108067,0.07882773,0.03295643,0.00108613,0.0,0.0,0.0,0.0,0.0,0.00869565,0.09061914,0.03527397,0.05567839,0.0,0.0,0.0,0.0,0.02635659,0.06430568,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,0.0
0.00071227,0.0,9.61e-06,2.2e-07,1.55e-05,0.00390871,0.02105978,0.01061644,0.0,0.01476408,0.06643836,0.03899497,0.0,1.4599999999999999e-05,1.17e-05,0.00071239,0.0,0.0007124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01e-06,3.84e-06,5.85e-06,1.17e-05,0.02105978,0.01476408,0.04178033,0.03087298,0.00095314,0.0,0.0,0.0,0.0,0.0,0.00869565,0.04803002,0.01061644,0.03899497,0.0,0.0,0.0,0.0,0.00775194,0.04520037,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,0.0
1.72e-06,5.6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00483091,1.72e-06,0.0,1.73e-06,1.73e-06,1.73e-06,0.0,1.73e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.01e-05,0.0,0.00483092,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,9.81e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9971313,0.0,0.0,0.45454545,0.0,0.0,0.0,0.0
0.00013923,5.6e-06,9.61e-06,3.8e-07,6.15e-06,0.00340436,0.01834239,0.00924658,0.0,0.00585997,0.02636986,0.01547739,0.0,4.36e-05,8.98e-05,6.96e-05,0.0,9e-08,9e-08,9e-08,0.0,9e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.02e-06,3.84e-06,5.99e-05,5.99e-05,0.01834239,0.00585997,0.01933972,0.00820147,6.73e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.01976235,0.00924658,0.01547739,0.0,0.0,0.0,0.0,0.00930233,0.01164958,0.0,0.0,1e-05,0.18181818,0.96579339,0.0,0.96579339,0.96579339
0.01089975,2.8000000000000003e-05,2.8800000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43e-06,0.0013627000000000001,1e-08,8e-08,0.009681200000000001,0.00193658,2e-08,8e-08,0.00026876,0.00015123,1.5e-07,0.00014847,0.00014598,0.0,8.420000000000001e-05,2.8800000000000002e-05,2.29e-06,2.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391,0.03488372,0.0,1.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98023957,0.0,0.0,0.63636364,0.96583106,0.0,0.96583106,0.96583106
0.01089638,2.8000000000000003e-05,2.8800000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43e-06,0.00136228,1e-08,8e-08,0.00967784,0.00193591,2e-08,8e-08,0.00026871,0.0001512,1.5e-07,0.00014847,0.00014592,0.0,8.420000000000001e-05,2.8800000000000002e-05,2.29e-06,2.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391,0.03488372,0.0,1.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98023957,0.0,0.0,0.63636364,0.96581393,0.0,0.96581393,0.96581393
0.01913725,1.12e-05,0.0,5.1e-07,0.0,0.00920439,0.0,0.00833333,0.01221013,0.0,0.0,0.0,0.0,1.8e-07,6.4e-07,0.009570299999999999,6e-08,5e-08,0.01913726,0.00957031,6e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.01e-05,0.0,6.5e-07,0.0,0.0,0.00555556,0.00893544,0.01197414,0.00014338,0.5,0.0,0.0,0.00023063,1.47e-05,0.0,0.00913071,0.00833333,0.0,0.0,0.0,0.0,1.0,0.0124031,0.0,0.26733806,0.0,1e-05,0.45454545,0.0,0.0,0.0,0.0
0.00455716,2.24e-05,6.73e-05,8.8e-07,0.00047722,0.01576094,0.0,0.00856164,0.01619508,0.11111111,0.0,0.171486,0.16603208,6.19e-05,1.1e-05,0.00041435,1e-08,5e-08,0.00453673,0.00113438,1e-08,1.48e-06,6.159999999999999e-05,1.1599999999999999e-05,4.9e-07,5.7499999999999995e-05,0.0,0.0,5.41e-05,7.11e-05,4.57e-06,1.28e-05,0.0,0.11111111,0.22962859,0.226098,0.05112031,0.5,0.0173913,0.0,0.00046125,5.4000000000000005e-05,0.00869565,0.19065041,0.00856164,0.171486,4.29e-05,6.02e-05,0.00053124,0.0,0.00516796,0.23159366,0.25000381,0.08911269,1e-05,0.45454545,0.93869582,0.0,0.93869582,0.93869582
0.24055264,1.12e-05,0.0,6.8e-07,0.0,0.01223049,0.0,0.01107306,0.01622442,0.0,0.0,0.0,0.0,2e-08,4e-08,0.12029738,8e-07,5e-08,0.24055265,0.12029739,8e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.01e-05,0.0,5e-08,0.0,0.0,0.00738204,0.01187312,0.01591085,0.00025316,0.5,0.0,0.0,0.00023063,1.47e-05,0.0,0.01213258,0.01107306,0.0,0.0,0.0,0.0,1.0,0.01653747,0.0,0.97518883,0.0,1e-05,0.45454545,2e-08,0.0,2e-08,2e-08
0.89119019,0.00013433,0.0,9.5e-06,0.0,0.00680873,0.03668478,0.01849315,0.0,0.0,0.0,0.0,0.0,7e-08,1.1e-07,0.03713942,7.5e-07,1e-08,0.89119019,0.03713943,7.5e-07,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.00010027,0.0,1.2e-07,0.0,0.03668478,0.00410959,0.02643911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02107317,0.01849315,0.0,1.9e-06,5.01e-05,0.0389175,1.0,0.02790698,0.0,0.0,0.0,0.00024064,0.18181818,0.99269408,4e-08,0.99269411,0.99269404
0.01089907,2.8000000000000003e-05,2.8800000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43e-06,0.00136261,1e-08,8e-08,0.00967973,0.00193628,2e-08,8e-08,0.00026874,0.00015121,1.5e-07,0.00014851,0.00014592,0.0,8.420000000000001e-05,2.8800000000000002e-05,2.29e-06,2.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391,0.03488372,0.0,1.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98023957,0.0,0.0,0.63636364,0.96580613,0.0,0.96580613,0.96580613
0.01090059,2.8000000000000003e-05,2.8800000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43e-06,0.00136281,1e-08,8e-08,0.00968174,0.00193669,2e-08,8e-08,0.00026879,0.00015125,1.5e-07,0.00014839,0.00014611,0.0,8.420000000000001e-05,2.8800000000000002e-05,2.29e-06,2.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391,0.03488372,0.0,1.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98023957,0.0,0.0,0.63636364,0.9658074000000001,0.0,0.9658074000000001,0.9658074000000001
0.00167598,0.0,9.61e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96e-06,0.00167627,1e-08,0.00167628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,9.61e-06,2.49e-06,4.97e-06,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,9.81e-06,0.00869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98023957,0.09814603,0.0,0.45454545,0.0,0.0,0.0,0.0
3.23e-06,5.6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257069,3.23e-06,0.0,3.24e-06,3.24e-06,3.24e-06,0.0,3.24e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.01e-05,0.0,0.00257069,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,9.81e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9971313,0.0,0.0,0.45454545,0.0,0.0,0.0,0.0
0.47225258,0.00048134,0.00083623,1.3000000000000001e-05,0.00875849,0.01084353,0.0,0.00726264,0.00976945,0.11111111,0.0,0.25323399,0.08140604,1.09e-05,1.53e-06,0.00273025,6e-08,1.35e-06,0.47219528,0.0054916,7e-08,1.35e-06,0.01289269,0.00016871,4.35e-06,0.00076479,3.1e-07,0.0,0.0009004,0.00084008,7.7e-07,1.54e-06,0.0,0.11111111,0.31181646,0.22122835,0.04894198,0.5,0.0173913,0.0,0.01153137,0.00084899,0.00869565,0.24034634,0.00726264,0.25323399,0.00015687,0.00022059,5.25e-05,0.0,0.00516796,0.29310345,0.25000381,0.08911269,0.00025067,0.45454545,0.93846186,2e-08,0.93846188,0.93846184
0.15550484,1.12e-05,0.0,3.7e-07,0.0,0.00668264,0.0,0.00605023,0.00886489,0.0,0.0,0.0,0.0,2e-08,7e-08,0.07776603,5.2e-07,9e-07,0.15550484,0.07776604,5.2e-07,9e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.01e-05,0.0,8e-08,0.0,0.0,0.00403349,0.00648737,0.00869356,7.56e-05,0.5,0.0,0.0,0.00023063,1.47e-05,0.0,0.00662914,0.00605023,0.0,0.0,0.0,0.0,1.0,0.00878553,0.0,0.26733806,0.0,1e-05,0.45454545,1e-08,0.0,1e-08,1e-08
0.18747415,5.04e-05,2.8800000000000002e-05,8.3e-06,6.77e-05,0.07439163,0.0,0.04041096,0.07206907,0.06445967,0.0,0.05675042,0.107091,5e-07,2.8e-07,0.01562557,6.2e-07,6e-08,0.18747415,0.02083411,6.2e-07,6e-08,5.9e-07,3.3e-07,0.0,3.3e-07,3.1e-07,0.0,0.00010829,3.27e-05,2.2e-07,1.3e-07,0.0,0.06445967,0.070889,0.09629723,0.00927316,0.0,0.02608696,0.02325581,0.00069188,5.4000000000000005e-05,0.0,0.05850772,0.04041096,0.05675042,0.0,0.0,0.0,0.0,0.04651163,0.03028891,0.98023957,0.09903105,2.01e-05,0.45454545,0.96580591,1e-08,0.96580593,0.96580591
0.00110268,0.0,9.61e-06,7.2e-07,2.2100000000000002e-05,0.01298701,0.06997283,0.03527397,0.0,0.02108067,0.09486301,0.05567839,0.0,1.6e-05,7.55e-06,0.00110287,0.0,0.00110288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01e-06,3.84e-06,3.78e-06,7.56e-06,0.06997283,0.02108067,0.07882773,0.03295643,0.00108613,0.0,0.0,0.0,0.0,0.0,0.00869565,0.09061914,0.03527397,0.05567839,0.0,0.0,0.0,0.0,0.02635659,0.06430568,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,0.0
0.00633238,1.12e-05,4.8100000000000004e-05,4.5e-07,0.00013313,0.0080696,0.0,0.00730594,0.01070477,0.11111111,0.0,0.06697487,0.13932002,1.27e-05,5.26e-06,0.00090478,1e-08,6e-08,0.00350396,0.00175229,1e-08,7.5e-07,7.859999999999999e-05,2.2100000000000002e-05,8.3e-07,7.96e-05,0.0,0.0,3.41e-05,5.19e-05,1.97e-06,6.58e-06,0.0,0.11111111,0.09411454,0.15757014,0.02482835,0.5,0.0173913,0.0,0.00046125,3.4399999999999996e-05,0.00869565,0.08114447,0.00730594,0.06697487,0.0,0.0,0.0,0.0,0.00413437,0.09692451,0.25000381,0.08911269,1e-05,0.45454545,0.93845915,0.0,0.93845915,0.93845915
0.45182104,1.6800000000000002e-05,0.0,7e-07,0.0,0.00315219,0.0169837,0.00856164,0.0,0.0,0.0,0.0,0.0,1e-08,3e-08,0.15063339,8.9e-07,0.09210691,0.45182105,0.15063339,8.9e-07,0.09210691,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.0,4e-08,0.0,0.0169837,0.00190259,0.01224033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01172608,0.00856164,0.0,0.0,0.0,0.0,1.0,0.012919899999999998,0.0,0.0,0.0,3.01e-05,0.18181818,0.59117037,0.72403288,0.88675555,1e-08
0.09187409,5.6e-06,0.0,3.5e-07,0.0,0.00315219,0.0169837,0.00856164,0.0,0.0,0.0,0.0,0.0,3e-08,8e-08,0.09189019,3.1e-07,0.09189019,0.09187410000000001,0.09189019,3.1e-07,0.09189019,0.0,0.0,0.0,0.0,0.0,0.0,8.02e-06,0.0,9e-08,0.0,0.0169837,0.00190259,0.01224033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01407129,0.00856164,0.0,0.0,0.0,0.0,1.0,0.012919899999999998,0.0,0.0,0.0,1e-05,0.18181818,1e-08,0.0,1e-08,1e-08
0.07472527,2.8000000000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3e-07,0.01494766,1.7e-07,8e-08,0.07472528,0.01494767,1.7e-07,8e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.420000000000001e-05,0.0,3.3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98023957,0.0,0.0,0.63636364,0.96579536,0.0,0.96579536,0.96579536
